Naca foil,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Mach,Reynolds number,Max thickness,Max thickness location,Max camber,Max camber location,TE gap,LE radius,TE angle
1408,-8.5,-0.6836,0.0704,0.06981,-0.0118,1,0.0043,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8,-0.6963,0.0587,0.05813,-0.0229,1,0.0043,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7.5,-0.7034,0.04434,0.04367,-0.0396,1,0.0043,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7,-0.7064,0.03061,0.02961,-0.0469,0.9953,0.0045,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6.5,-0.7022,0.01721,0.01544,-0.048,0.9692,0.0051,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6,-0.6713,0.00932,0.00646,-0.0432,0.9403,0.0058,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5.5,-0.6067,0.00716,0.00374,-0.0394,0.9135,0.0066,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5,-0.536,0.00646,0.00276,-0.0369,0.8831,0.0076,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4.5,-0.4656,0.00604,0.00215,-0.035,0.8485,0.0096,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4,-0.3958,0.00579,0.00174,-0.0337,0.8086,0.0122,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3.5,-0.3268,0.0056,0.00143,-0.0327,0.7638,0.0165,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3,-0.2587,0.00544,0.00116,-0.032,0.7162,0.025,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2,-0.1241,0.00522,0.00079,-0.0311,0.6176,0.0612,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1.5,-0.0576,0.00511,0.00066,-0.0308,0.5671,0.0992,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1,0.0086,0.00499,0.00057,-0.0307,0.5201,0.1549,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-0.5,0.0746,0.00489,0.00052,-0.0306,0.4746,0.217,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0,0.1406,0.00484,0.00051,-0.0306,0.4295,0.2818,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0.5,0.2063,0.00481,0.00053,-0.0306,0.3787,0.3602,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1,0.2714,0.00484,0.0006,-0.0304,0.314,0.4516,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1.5,0.3363,0.00496,0.00073,-0.0302,0.2426,0.5436,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2,0.4011,0.00517,0.00093,-0.0299,0.167,0.6301,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2.5,0.466,0.00541,0.00117,-0.0293,0.1013,0.715,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3,0.5314,0.00563,0.00146,-0.0286,0.0549,0.8009,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3.5,0.5969,0.0058,0.00177,-0.0275,0.0315,0.8858,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4,0.6607,0.00601,0.00212,-0.0255,0.0188,0.9529,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4.5,0.7285,0.00632,0.00249,-0.024,0.0134,0.9893,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5,0.8095,0.00679,0.00299,-0.0249,0.0096,0.9998,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5.5,0.8782,0.00731,0.00357,-0.0226,0.0073,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6,0.9473,0.00807,0.0045,-0.0197,0.0063,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6.5,1.0106,0.00983,0.00664,-0.0151,0.0055,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7,1.0482,0.01494,0.0125,-0.0079,0.0049,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7.5,1.0495,0.02396,0.02231,-0.0003,0.0043,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8,1.0289,0.03339,0.03224,0.0054,0.004,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8.5,0.9919,0.04134,0.04046,0.0091,0.0039,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9,0.9603,0.05287,0.05218,0.0003,0.0038,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9.5,0.9389,0.06852,0.06794,-0.0139,0.0038,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,10,0.9196,0.08316,0.08259,-0.0229,0.0038,1,0.5,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-10,-1.0584,0.01645,0.01415,-0.0403,1,0.0031,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9.5,-1.0162,0.01293,0.01014,-0.0369,1,0.0033,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9,-0.9652,0.01116,0.00809,-0.0338,0.9999,0.0034,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8.5,-0.9006,0.00939,0.006,-0.0335,0.9982,0.0039,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8,-0.8323,0.00849,0.00499,-0.0338,0.9958,0.0044,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7.5,-0.7666,0.0078,0.00421,-0.0337,0.9895,0.0049,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7,-0.7047,0.00728,0.00361,-0.0329,0.9774,0.0053,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6.5,-0.6461,0.0068,0.00303,-0.0316,0.9614,0.006,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6,-0.5874,0.00641,0.00257,-0.0305,0.9421,0.0072,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5.5,-0.5277,0.00615,0.00224,-0.0297,0.9189,0.0078,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5,-0.4682,0.00585,0.00186,-0.029,0.89,0.0104,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4.5,-0.4084,0.00566,0.00157,-0.0285,0.8557,0.0127,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4,-0.3486,0.0055,0.00133,-0.0282,0.8175,0.0161,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3.5,-0.2889,0.00537,0.00111,-0.0279,0.7735,0.0226,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3,-0.2293,0.00524,0.00093,-0.0277,0.7278,0.0341,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2.5,-0.1698,0.00516,0.00078,-0.0276,0.6795,0.0489,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2,-0.1104,0.00507,0.00065,-0.0276,0.6294,0.0786,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1.5,-0.0512,0.00498,0.00055,-0.0276,0.5799,0.1186,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1,0.008,0.00487,0.00048,-0.0276,0.5325,0.1749,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-0.5,0.0671,0.0048,0.00044,-0.0277,0.484,0.2349,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0,0.1262,0.00477,0.00044,-0.0278,0.4365,0.2975,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0.5,0.1852,0.00472,0.00045,-0.0279,0.3886,0.3761,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1,0.2436,0.00475,0.00051,-0.0279,0.3237,0.4653,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1.5,0.3019,0.00484,0.00061,-0.0279,0.2564,0.5521,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2.5,0.418,0.00519,0.00094,-0.0276,0.1225,0.7188,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3,0.4759,0.00538,0.00116,-0.0273,0.0736,0.8008,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3.5,0.5336,0.00552,0.00139,-0.0268,0.0439,0.8836,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4,0.5894,0.00568,0.00165,-0.0257,0.027,0.9495,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4.5,0.6466,0.00591,0.0019,-0.0248,0.0188,0.9872,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5,0.7144,0.00625,0.00221,-0.0263,0.0135,0.9988,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5.5,0.775,0.00662,0.00255,-0.0261,0.0099,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6,0.8338,0.00698,0.0029,-0.0253,0.0084,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6.5,0.8928,0.0074,0.00333,-0.0244,0.0068,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7,0.952,0.00785,0.00379,-0.0235,0.0059,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7.5,1.0106,0.00847,0.00446,-0.0224,0.0047,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8,1.0699,0.00901,0.00506,-0.0212,0.0044,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8.5,1.1286,0.0097,0.00582,-0.0197,0.004,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9,1.1867,0.01052,0.00673,-0.018,0.0036,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9.5,1.2425,0.0117,0.00808,-0.0158,0.0031,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,10,1.2946,0.01338,0.01002,-0.013,0.0029,1,0.3,8000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-10,-1.0473,0.01831,0.01617,-0.0408,1,0.0032,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9.5,-1.0097,0.01401,0.0113,-0.0374,1,0.0033,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9,-0.9644,0.01146,0.00833,-0.0338,1,0.0036,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8.5,-0.9032,0.00985,0.00645,-0.0328,0.999,0.0041,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8,-0.8353,0.00889,0.00536,-0.033,0.997,0.0046,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7.5,-0.7659,0.00811,0.00447,-0.0338,0.9943,0.005,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7,-0.7025,0.00754,0.00382,-0.0334,0.9848,0.0053,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6.5,-0.6436,0.00696,0.00314,-0.0321,0.9708,0.0064,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6,-0.5848,0.00656,0.00269,-0.031,0.9547,0.0074,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5.5,-0.5257,0.00625,0.0023,-0.0301,0.9342,0.0084,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5,-0.4666,0.00595,0.00193,-0.0293,0.9081,0.0106,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4.5,-0.4071,0.00573,0.00162,-0.0288,0.8767,0.0134,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4,-0.3476,0.00556,0.00137,-0.0283,0.8402,0.0174,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3.5,-0.288,0.00542,0.00114,-0.028,0.7985,0.0242,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3,-0.2286,0.00529,0.00095,-0.0278,0.7532,0.0356,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2.5,-0.1691,0.00518,0.00079,-0.0277,0.7064,0.0543,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2,-0.1099,0.00508,0.00066,-0.0276,0.6556,0.0846,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1.5,-0.0507,0.00499,0.00056,-0.0276,0.6052,0.1271,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1,0.0083,0.00487,0.00049,-0.0276,0.555,0.1891,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-0.5,0.0673,0.0048,0.00044,-0.0277,0.5055,0.2518,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0,0.1263,0.00475,0.00044,-0.0278,0.4565,0.3201,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0.5,0.1851,0.0047,0.00046,-0.0279,0.407,0.4035,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1,0.2435,0.00469,0.00051,-0.0279,0.346,0.5015,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1.5,0.3016,0.00478,0.00061,-0.0278,0.277,0.5893,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2,0.3595,0.00495,0.00076,-0.0277,0.2041,0.676,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2.5,0.4172,0.00515,0.00095,-0.0275,0.1357,0.7618,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3,0.4746,0.00535,0.00118,-0.0271,0.0813,0.8464,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3.5,0.5309,0.00553,0.00143,-0.0262,0.0469,0.923,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4,0.5853,0.00574,0.00169,-0.0248,0.0302,0.9747,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4.5,0.6489,0.00606,0.00196,-0.0254,0.019,0.9949,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5,0.7162,0.00642,0.00228,-0.0268,0.0137,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5.5,0.774,0.00679,0.00263,-0.0259,0.0101,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6,0.8328,0.00715,0.00299,-0.0251,0.0088,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6.5,0.8915,0.00761,0.00346,-0.0242,0.0069,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7,0.9507,0.00806,0.00393,-0.0233,0.0062,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7.5,1.0092,0.00867,0.00458,-0.0221,0.005,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8,1.0677,0.00933,0.00531,-0.0208,0.0045,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8.5,1.126,0.01006,0.00613,-0.0193,0.0042,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9,1.1835,0.01094,0.00713,-0.0175,0.0038,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9.5,1.2397,0.01204,0.00838,-0.0154,0.0034,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,10,1.2882,0.0142,0.01086,-0.0122,0.0029,1,0.3,7000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-10,-0.6439,0.10487,0.10414,0.0084,1,0.0041,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9.5,-0.6476,0.09468,0.09396,0.0033,1,0.0043,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9,-0.6562,0.08395,0.08325,-0.0027,1,0.0046,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8.5,-0.6685,0.07284,0.07215,-0.0099,1,0.0048,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8,-0.6828,0.06115,0.06048,-0.0198,1,0.0048,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7.5,-0.6923,0.04678,0.04604,-0.0374,1,0.0048,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7,-0.7036,0.03375,0.03274,-0.0433,1,0.005,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6.5,-0.694,0.01859,0.01682,-0.0484,0.9873,0.0055,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6,-0.6598,0.01048,0.00769,-0.0448,0.9653,0.0063,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5.5,-0.6001,0.00774,0.00431,-0.0405,0.9422,0.0072,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5,-0.5314,0.00678,0.00303,-0.0377,0.9174,0.0081,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4.5,-0.462,0.0063,0.00236,-0.0357,0.8875,0.0103,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4,-0.3929,0.00597,0.00188,-0.0342,0.8528,0.0136,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3,-0.2567,0.00558,0.00124,-0.0323,0.7662,0.027,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2.5,-0.1894,0.00543,0.00101,-0.0317,0.7179,0.0434,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2,-0.1228,0.0053,0.00082,-0.0312,0.6674,0.0716,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1.5,-0.0566,0.00516,0.00068,-0.0309,0.6153,0.1179,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1,0.0092,0.00503,0.00058,-0.0307,0.5632,0.182,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-0.5,0.075,0.00492,0.00053,-0.0307,0.5145,0.2496,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0,0.1405,0.00485,0.00052,-0.0306,0.4651,0.3274,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0.5,0.206,0.00478,0.00054,-0.0305,0.4162,0.4156,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1,0.2709,0.00474,0.00061,-0.0304,0.3562,0.5271,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1.5,0.3355,0.00485,0.00074,-0.0301,0.2837,0.6208,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2,0.3997,0.00507,0.00094,-0.0296,0.202,0.7125,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2.5,0.4635,0.00537,0.00122,-0.0289,0.1223,0.8039,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3,0.527,0.00563,0.00154,-0.0277,0.0666,0.8905,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3.5,0.5887,0.00591,0.00188,-0.0257,0.035,0.9563,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4,0.6573,0.00626,0.00224,-0.0248,0.0215,0.9892,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,4.5,0.7374,0.00672,0.0027,-0.026,0.0138,0.999,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5,0.8068,0.00721,0.00323,-0.0245,0.01,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,5.5,0.8749,0.00775,0.00385,-0.0221,0.0082,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6,0.9422,0.00871,0.00501,-0.0189,0.0068,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,6.5,1.0023,0.0108,0.00754,-0.0141,0.0061,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7,1.0353,0.01651,0.01404,-0.0068,0.0053,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,7.5,1.0421,0.02475,0.023,0.0001,0.0048,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8,1.0207,0.03416,0.03292,0.0057,0.0045,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,8.5,0.9823,0.04235,0.04139,0.0086,0.0044,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9,0.9507,0.05447,0.0537,-0.0012,0.0043,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,9.5,0.9293,0.07085,0.07019,-0.0153,0.0044,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,10,0.9077,0.08512,0.08445,-0.0241,0.0043,1,0.5,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-10,-1.0302,0.0212,0.01927,-0.0415,1,0.0033,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9.5,-1.0005,0.01559,0.01301,-0.0381,1,0.0034,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-9,-0.9612,0.01193,0.00877,-0.0342,1,0.0038,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8.5,-0.9061,0.01055,0.00717,-0.0319,0.9997,0.0043,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-8,-0.8386,0.00943,0.00587,-0.0322,0.998,0.0047,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7.5,-0.7699,0.00854,0.00486,-0.0328,0.9959,0.0051,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-7,-0.7034,0.00786,0.00408,-0.0331,0.9907,0.0054,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6.5,-0.6403,0.00718,0.00331,-0.0328,0.981,0.0067,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-6,-0.5814,0.00677,0.00285,-0.0318,0.9669,0.0076,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-5.5,-0.523,0.00638,0.00238,-0.0307,0.9489,0.0091,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4.5,-0.4055,0.00584,0.00169,-0.0291,0.8978,0.014,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-4,-0.3462,0.00564,0.00142,-0.0286,0.8651,0.0186,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3.5,-0.2869,0.00548,0.00118,-0.0282,0.8258,0.0257,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-3,-0.2276,0.00535,0.00098,-0.028,0.7819,0.0366,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2.5,-0.1683,0.00522,0.00081,-0.0278,0.7358,0.0586,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-2,-0.1092,0.0051,0.00067,-0.0277,0.6861,0.0942,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1.5,-0.0502,0.00499,0.00056,-0.0277,0.6343,0.1411,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-1,0.0086,0.00487,0.00049,-0.0277,0.5817,0.206,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,-0.5,0.0675,0.0048,0.00045,-0.0277,0.5316,0.2717,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0,0.1263,0.00473,0.00044,-0.0278,0.4793,0.3498,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,0.5,0.1849,0.00465,0.00046,-0.0278,0.4291,0.441,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,1,0.2432,0.00461,0.00051,-0.0278,0.3712,0.5448,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2,0.3589,0.00486,0.00077,-0.0276,0.2273,0.7238,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,2.5,0.416,0.00509,0.00097,-0.0273,0.1508,0.8129,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3,0.4724,0.00531,0.00121,-0.0266,0.0924,0.8955,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
1408,3.5,0.5266,0.00555,0.00147,-0.0252,0.0536,0.9581,0.3,6000000,0.080023,0.3,0.01,0.42,0.00168,0.00701,10.68
